id,references,prediction,Average_ROUGE,Average_BERTScore,Difference
327,"[""#Person2# claims #Person2# bought a personal stereo from #Person1#'s shop but the product has two problems that #Person2# is not happy with. #Person1# offers to exchange it for another one, but #Person2# has a problem with the receipt."", ""#Person2# tells #Person1# there are problems with #Person2#'s personal stereo bought from #Person1#'s store, but #Person1# thinks it was #Person2#'s responsibility to check it. Finally #Person1# agrees to exchange it."", ""#Person2# bought a personal stereo at #Person1#'s shop, but #Person2# found there was a scratch and other people could hear noise from it. #Person1# will exchange it for another model if #Person2# can provide the receipt.""]","A customer complains about a defective stereo bought from a shop, but lacks the receipt for a possible exchange.",0.2275,0.8669,0.6395
300,"[""#Person1# asks #Person2# to scedule an emergency meeting for an important order when Ken gets back. #Person2# doesn't think he would be back today."", '#Person1# asks #Person2# to call an emergency meeting whether Ken comes back or not.', ""#Person1# and #Person2# will call an emergency meeting today even #Person2# doesn't think Ken can get back.""]","Emergency meeting scheduled to discuss crucial order, despite Ken's absence.",0.223,0.8618,0.6387
489,"[""Kathy complains about the noise and #Person2# explains it's because it's the year of the 17-year bird calls. Then they discuss where the birds live."", 'Kathy thinks the countryside in the North Carolina Mountains is so noisy as birds come out at this period and #Person2# only hears those birds when #Person2# was in Atlanta', 'Kathy is annoyed at the noise of bird calls. The birds only come out when it is cool and live in trees mostly. They are not in cities and maybe just in the East.']",Person 1 and Person 2 discuss the unusual noise in the North Carolina Mountains due to 17-year bird calls.,0.2399,0.8785,0.6385
400,"[""#Person2# tells Tenants Advocacy Resource Center about the problem with #Person2#'s house owner. #Person2# tells #Person1# it always takes #Person2#'s house owner a long time to repair and they can't agree on the repair costs."", ""#Person2# calls Tenants Advocacy Resource Center to report the problem with #Person2#'s house owner. #Person2# says he always delays to make repairs and is not willing to pay for it."", ""#Person2# calls #Person1# to complain about #Person1#'s house owner. #Person2# claims it always takes the house owner a long time to repair and they can't agree on the repair costs.""]",Tenant seeks advice on dispute with landlord over delayed repairs and disagreement on who should cover the costs.,0.218,0.8563,0.6382
93,"[""#Person1# and #Person2# are talking about the good performance of their business for last year. #Person2# thinks the success is partly because of Wallace's contribution, and partly because of their new marketing strategy."", ""#Person1# and #Person2# talk about the success of their business and attribute the success to Wallace's contribution and the new marketing strategy. They hope good luck can last."", '#Person1# and #Person2# are pleasant to see their business performance has improved last year. They think the credits should be given to Wallace and the new marketing strategy.']","Company's sales hit record high, capturing 8% of the market, due to new president and marketing strategy.",0.2217,0.8589,0.6373
366,"['#Person2# wants to know about a new financial program. #Person1# can provide a tailored consultation service for him over the phone or Internet.', '#Person2# consults the #Person1# about the transfer service and additional benefits for stock investors. #Person1# says a tailored consultation service can be provided over the phone or Internet.', '#Person2# asks #Person1# about a new service and additional benefits as a stock investor. #Person1# can provide an online tailored consultation service.']","Bank introduces new service for transferring money to securities companies, offering additional benefits and consultation for stock investors.",0.2357,0.872,0.6363
253,"['#Person1# is going to the bachelor party of Alex, and #Person2# will organise a bachelorette party for Wendy.', ""#Person1# is excited about attending two friends' bachelor party. #Person2# doesn't trust #Person1# and will organize a bachelorette party for a friend too."", ""#Person1# shares the Alex's bachelor party plan with #Person2# and promises nothing will be too much. #Person2# doubts that and will also organize a bachelorette party.""]",Julie and Alex are getting married; bachelor and bachelorette parties are being planned.,0.2414,0.8773,0.6359
121,"[""#Person1# wants to borrow $200 from Ayden to pay the rent. Ayden is short on cash but still lends $20 to #Person1#. They decide to have dinner at #Person1#'s place."", ""#Person1# borrows $ 20 from Ayden because #Person1# owes the landlady $ 200. Then #Person1# invites Ayden to have dinner at #Person1#'s place."", ""#Person1# wants to borrow $200 from Ayden to pay for the house rent but Ayden lends $20 because of the lack of money. They decide to have dinner at #Person1#'s place.""]","Ayden loans $20 to a friend who can't pay rent, and is invited to dinner as a thank you.",0.2319,0.8677,0.6358
406,"[""#Person2# suggests #Person1# get a costume of a Canadian Mountie for a dress party. They will go to the shopping center for that at ten o'clock on Saturday."", ""#Person2# gives advice to #Person1# on what to wear at the party and plans to buy the costume with #Person1# in the shopping center at ten o'clock on Saturday"", ""#Person1# doesn't know what to wear and where to get a costume for a country theme party while #Person2# knows and will help #Person1#.""]",#Person1# asks #Person2# to help find a costume for a country-themed party; #Person2# suggests a Canadian Mountie outfit.,0.2757,0.9115,0.6358
358,"[""Mark's absence was the result of a hangover. Bill's wife had a baby girl last night. Mark and Jill decide to celebrate it tomorrow."", ""Mark did't come in because of a hangover. Jill calls him and tells him news about Bill's newborn daugther. They decide to celebrate it tomorrow."", ""Mark didn't come in today because of a terrible hangover. Jill and he will celebrate the birth of Bill's new baby tomorrow.""]",Person 2 informs Mark about Bill's baby girl and they plan a celebration for the next day.,0.2584,0.8939,0.6355
18,"['#Person1# feels sick and #Person2# gives #Person1# a check-up.', ""#Person2# finds that #Person1# has a fever and says #Person1# should've called in sick earlier."", ""#Person2# checks #Person1#'s physical condition and finds #Person1# has a fever.""]","#Person1# feels unwell with a headache and fever, #Person2# advises them to call in sick next time.",0.2889,0.9224,0.6335
376,"['#Person1# and #Person2# think their old lab building cannot satisfy their need, but they believe their headmaster will solve it.', '#Person1# and #Person2# talk about the possibility of building a new lab building and believe the headmaster will ask the local government for help.', '#Person1# and #Person2# think their headmaster may plan to build a new lab building, and will ask the local government for financial support.']","Teachers discuss the possibility of a new lab building, citing current lab's inadequacy and funding issues.",0.2495,0.8828,0.6334
362,"[""#Person2#'s country exploits, exports, and imports natural resources. #Person1# thinks the government in #Person2#'s country should invests in infrastructure. #Person2# agrees."", ""#Person2# talks about #Person2#'s country's importing and exporting natural resources and the new-found deposits of precious stone. #Person1# thinks the government in #Person2#'s country should invest in infrastructure. #Person2# agrees."", ""#Person1# and #Person2# talk about exported and imported natural resources in #Person2#'s country. #Person1# thinks the government in #Person2#'s country should invest in infrastructure. #Person2# agrees.""]","Person 2's country exports coal and copper, imports oil, iron, and aluminium, and recently discovered precious stone deposits.",0.21,0.8422,0.6323
